1,250,40,0,175,0,0,0
1,250,30,0,274,0,0,1
1,250,60,0,130,0,0,2
1,560,40,0,449,0,0,3
1,560,60,0,229,0,0,4
1,560,30,0,603,0,0,5
1,560,40,0,354,0,1,0
1,250,40,0,146,0,1,1
1,560,30,0,610,0,1,2
1,560,60,0,216,0,1,3
1,250,30,0,326,0,1,4
1,250,60,0,65,0,1,5
1,250,30,0,349,0,2,0
1,560,30,0,512,0,2,1
1,250,60,0,67,0,2,2
1,560,40,0,480,0,2,3
1,250,40,0,104,0,2,4
1,560,60,0,248,0,2,5
1,560,40,0,423,0,3,0
1,560,30,0,569,0,3,1
1,560,60,0,126,0,3,2
1,250,30,0,293,0,3,3
1,250,60,0,103,0,3,4
1,250,40,0,189,0,3,5
1,250,30,0,177,0,4,0
1,560,60,0,142,0,4,1
1,560,30,0,428,0,4,2
1,250,60,0,53,0,4,3
1,250,40,0,171,0,4,4
1,560,40,0,353,0,4,5
1,250,60,0,90,0,5,0
1,560,40,0,384,0,5,1
1,560,30,0,574,0,5,2
1,250,40,0,118,0,5,3
1,560,60,0,232,0,5,4
1,250,30,0,12,1,5,5
1,560,60,0,202,0,6,0
1,250,60,0,100,0,6,1
1,560,40,0,327,0,6,2
1,560,30,0,513,0,6,3
1,250,30,0,167,0,6,4
1,250,40,0,133,0,6,5
1,560,30,0,453,0,7,0
1,250,60,0,49,0,7,1
1,250,40,0,101,0,7,2
1,560,60,0,199,0,7,3
1,560,40,0,303,0,7,4
1,250,30,0,145,0,7,5
1,560,30,0,348,0,8,0
1,250,30,0,125,0,8,1
1,250,40,0,86,0,8,2
1,250,60,0,44,0,8,3
1,560,60,0,13,1,8,4
1,560,40,0,231,1,8,5
1,250,30,0,173,0,9,0
1,250,40,0,196,0,9,1
1,250,60,0,88,0,9,2
1,560,30,0,467,0,9,3
1,560,40,0,312,0,9,4
1,560,60,0,213,0,9,5
1,250,30,1,286,0,0,0
1,250,40,1,248,0,0,1
1,250,60,1,179,0,0,2
1,560,30,1,654,0,0,3
1,560,60,1,313,0,0,4
1,560,40,1,12,1,0,5
1,560,40,1,536,0,1,0
1,250,60,1,180,0,1,1
1,560,30,1,600,0,1,2
1,250,30,1,279,0,1,3
1,560,60,1,352,0,1,4
1,250,40,1,225,0,1,5
1,560,30,1,517,0,2,0
1,250,60,1,119,0,2,1
1,250,40,1,143,0,2,2
1,560,40,1,405,0,2,3
1,560,60,1,250,0,2,4
1,250,30,1,242,0,2,5
1,560,30,1,263,1,3,0
1,250,60,1,132,0,3,1
1,250,30,1,259,0,3,2
1,560,60,1,108,1,3,3
1,250,40,1,203,0,3,4
1,560,40,1,471,0,3,5
1,250,40,1,180,0,4,0
1,560,40,1,355,1,4,1
1,250,30,1,259,1,4,2
1,560,30,1,232,1,4,3
1,560,60,1,28,1,4,4
1,250,60,1,171,0,4,5
1,250,60,1,119,0,5,0
1,250,30,1,310,0,5,1
1,560,40,1,290,1,5,2
1,560,60,1,203,1,5,3
1,250,40,1,219,0,5,4
1,560,30,1,315,1,5,5
1,250,60,1,157,0,6,0
1,560,60,1,412,1,6,1
1,250,30,1,401,1,6,2
1,560,40,1,479,1,6,3
1,250,40,1,363,1,6,4
1,560,30,1,13,1,6,5
1,250,30,1,480,1,7,0
1,560,40,1,264,1,7,1
1,560,60,1,12,1,7,2
1,560,30,1,503,1,7,3
1,250,40,1,352,0,7,4
1,250,60,1,245,0,7,5
1,250,60,1,132,0,8,0
1,250,40,1,245,0,8,1
1,560,40,1,317,1,8,2
1,250,30,1,278,0,8,3
1,560,60,1,373,1,8,4
1,560,30,1,468,1,8,5
1,250,60,1,209,0,9,0
1,560,60,1,204,1,9,1
1,250,30,1,203,1,9,2
1,250,40,1,343,0,9,3
1,560,30,1,447,1,9,4
1,560,40,1,214,1,9,5
2,560,60,0,314,1,0,0
2,560,40,0,789,0,0,1
2,560,30,0,751,1,0,2
2,250,60,0,156,0,0,3
2,250,30,0,685,0,0,4
2,250,40,0,181,0,0,5
2,250,40,0,212,0,1,0
2,250,60,0,101,0,1,1
2,250,30,0,451,0,1,2
2,560,40,0,581,0,1,3
2,560,30,0,774,0,1,4
2,560,60,0,434,0,1,5
2,250,30,0,386,0,2,0
2,560,40,0,551,0,2,1
2,560,60,0,264,0,2,2
2,250,40,0,199,0,2,3
2,250,60,0,187,0,2,4
2,560,30,0,807,0,2,5
2,250,30,0,279,0,3,0
2,250,40,0,142,0,3,1
2,560,30,0,676,0,3,2
2,560,60,0,266,0,3,3
2,250,60,0,144,0,3,4
2,560,40,0,478,0,3,5
2,250,30,0,202,0,4,0
2,250,40,0,157,0,4,1
2,560,40,0,404,0,4,2
2,560,30,0,399,0,4,3
2,250,60,0,112,0,4,4
2,560,60,0,231,0,4,5
2,250,60,0,101,0,5,0
2,560,30,0,647,0,5,1
2,560,60,0,312,0,5,2
2,250,30,0,182,0,5,3
2,560,40,0,397,0,5,4
2,250,40,0,195,0,5,5
2,560,40,0,476,0,6,0
2,560,60,0,297,0,6,1
2,250,30,0,256,0,6,2
2,250,40,0,171,0,6,3
2,560,30,0,645,0,6,4
2,250,60,0,114,0,6,5
2,560,60,0,333,0,7,0
2,250,40,0,186,0,7,1
2,250,60,0,121,0,7,2
2,560,40,0,363,0,7,3
2,250,30,0,178,0,7,4
2,560,30,0,466,0,7,5
2,560,30,0,462,0,8,0
2,250,60,0,106,0,8,1
2,250,30,0,210,0,8,2
2,250,40,0,128,0,8,3
2,560,60,0,225,0,8,4
2,560,40,0,398,0,8,5
2,250,30,0,170,0,9,0
2,560,60,0,269,0,9,1
2,250,40,0,313,0,9,2
2,560,30,0,535,0,9,3
2,560,40,0,397,0,9,4
2,250,60,0,116,0,9,5
2,250,30,1,514,0,0,0
2,560,30,1,1058,1,0,1
2,560,40,1,900,1,0,2
2,560,60,1,655,1,0,3
2,250,60,1,38,1,0,4
2,250,40,1,439,0,0,5
2,560,40,1,663,1,1,0
2,250,30,1,344,1,1,1
2,560,60,1,1076,1,1,2
2,250,40,1,476,0,1,3
2,250,60,1,274,0,1,4
2,560,30,1,13,1,1,5
2,250,60,1,243,0,2,0
2,250,30,1,799,1,2,1
2,560,40,1,773,1,2,2
2,250,40,1,625,0,2,3
2,560,30,1,553,1,2,4
2,560,60,1,1066,0,2,5
2,560,40,1,4215,1,3,0
2,560,60,1,685,1,3,1
2,250,40,1,615,0,3,2
2,250,30,1,687,1,3,3
2,560,30,1,644,1,3,4
2,250,60,1,354,0,3,5
2,250,40,1,465,0,4,0
2,560,60,1,1089,0,4,1
2,560,30,1,406,1,4,2
2,250,30,1,561,1,4,3
2,250,60,1,187,0,4,4
2,560,40,1,219,1,4,5
2,250,40,1,140,1,5,0
2,250,30,1,252,1,5,1
2,250,60,1,188,1,5,2
2,560,40,1,127,1,5,3
2,560,30,1,343,1,5,4
2,560,60,1,464,1,5,5
2,250,30,1,469,1,6,0
2,250,40,1,262,1,6,1
2,560,30,1,467,1,6,2
2,250,60,1,216,0,6,3
2,560,60,1,793,1,6,4
2,560,40,1,573,1,6,5
2,250,30,1,430,1,7,0
2,560,60,1,786,1,7,1
2,560,30,1,701,1,7,2
2,250,60,1,340,0,7,3
2,560,40,1,779,1,7,4
2,250,40,1,609,1,7,5
2,560,30,1,2610,1,8,0
2,250,40,1,1331,1,8,1
2,560,60,1,5852,0,8,2
2,250,60,1,631,0,8,3
2,560,40,1,1561,1,8,4
2,250,30,1,13,1,8,5
2,560,60,1,1553,1,9,0
2,560,30,1,843,1,9,1
2,560,40,1,554,1,9,2
2,250,40,1,795,1,9,3
2,250,30,1,757,1,9,4
2,250,60,1,523,0,9,5
3,250,40,0,391,0,0,0
3,560,60,0,423,0,0,1
3,560,30,0,795,0,0,2
3,250,60,0,120,0,0,3
3,250,30,0,260,0,0,4
3,560,40,0,443,0,0,5
3,560,60,0,355,0,1,0
3,250,60,0,117,0,1,1
3,560,30,0,563,0,1,2
3,250,40,0,104,0,1,3
3,560,40,0,538,0,1,4
3,250,30,0,211,0,1,5
3,560,30,0,594,0,2,0
3,250,30,0,160,0,2,1
3,560,40,0,12,1,2,2
3,250,60,0,193,0,2,3
3,250,40,0,173,0,2,4
3,560,60,0,345,0,2,5
3,250,40,0,127,0,3,0
3,560,40,0,331,0,3,1
3,250,60,0,92,0,3,2
3,560,60,0,450,0,3,3
3,560,30,0,542,0,3,4
3,250,30,0,273,0,3,5
3,560,30,0,748,0,4,0
3,250,40,0,164,0,4,1
3,250,30,0,14,1,4,2
3,560,40,0,638,0,4,3
3,560,60,0,371,0,4,4
3,250,60,0,151,0,4,5
3,250,30,0,252,0,5,0
3,560,40,0,488,0,5,1
3,560,30,0,648,0,5,2
3,560,60,0,297,0,5,3
3,250,60,0,114,0,5,4
3,250,40,0,129,0,5,5
3,560,40,0,13,1,6,0
3,560,30,0,701,0,6,1
3,250,60,0,129,0,6,2
3,250,30,0,229,0,6,3
3,250,40,0,188,0,6,4
3,560,60,0,279,0,6,5
3,250,60,0,125,0,7,0
3,250,40,0,190,0,7,1
3,560,60,0,294,0,7,2
3,250,30,0,184,0,7,3
3,560,40,0,383,0,7,4
3,560,30,0,475,0,7,5
3,250,60,0,126,0,8,0
3,560,40,0,372,0,8,1
3,250,40,0,186,0,8,2
3,560,60,0,299,0,8,3
3,560,30,0,13,1,8,4
3,250,30,0,331,0,8,5
3,250,30,0,234,0,9,0
3,560,40,0,401,0,9,1
3,560,30,0,137,1,9,2
3,560,60,0,477,1,9,3
3,250,60,0,115,0,9,4
3,250,40,0,88,1,9,5
3,250,30,1,407,1,0,0
3,250,40,1,419,0,0,1
3,250,60,1,336,0,0,2
3,560,40,1,739,0,0,3
3,560,30,1,379,1,0,4
3,560,60,1,13,1,0,5
3,250,60,1,245,0,1,0
3,560,40,1,577,0,1,1
3,250,30,1,291,0,1,2
3,560,30,1,640,0,1,3
3,250,40,1,222,0,1,4
3,560,60,1,320,0,1,5
3,560,30,1,13,1,2,0
3,560,40,1,669,0,2,1
3,250,60,1,260,0,2,2
3,250,30,1,302,0,2,3
3,250,40,1,244,0,2,4
3,560,60,1,474,0,2,5
3,250,60,1,311,0,3,0
3,250,30,1,266,0,3,1
3,560,30,1,597,1,3,2
3,560,60,1,367,0,3,3
3,560,40,1,309,1,3,4
